gate,facility,gas_x,gas_y,sink_x,sink_y,consumer_x,consumer_y,d_gas_km,d_h2_km,d_total_weighted,storage_type,storage_potential
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-235289.4812409776,3720792.3889531456,-232060.15687777736,3716380.886664254,175.83691122217482,5.467164556482017,181304.07577865684,DSA,1.56429005
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-230226.90007603716,3720815.2404146804,-228764.00637607314,3719052.400484727,170.8645328640371,2.2907777273301457,173155.31059136725,DSA,2.07019997
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-225164.3435078162,3720838.7318410743,-227961.18265276245,3719028.1765278857,165.89776100938752,3.3317292424233815,169229.4902518109,DSA,2.07019997
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-220101.80833806022,3720862.862236313,-219879.160623147,3720636.712345597,160.937109362423,0.31735749247027134,161254.46685489328,DSA,2.95145988
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-215039.3009654979,3720887.631990571,-215063.1898791461,3720498.3005492557,155.98316639394798,0.3900636504366746,156373.23004438466,DSA,3.56830001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-209976.82778863405,3720913.041473166,-212629.23195215882,3721353.2640889524,151.03659608315274,2.6886881184200826,153725.28420157282,DSA,3.7176199
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-204914.36631133093,3720939.090250035,-202195.51393535742,3721067.242897881,146.0981220316239,2.7218709270439043,148819.99295866778,DSA,4.02545023
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-199851.93259262264,3720965.777853496,-200590.2918907571,3721024.5166950566,141.1686085625193,0.7406920444081299,141909.30060692743,DSA,4.44779015
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-194789.52339689102,3720993.1043809573,-194216.69066885798,3719010.822465673,136.2490224245926,2.0633901535988493,138312.41257819146,DSA,5.13214016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-189727.13546065858,3721021.071042422,-190935.47748095694,3721698.3675807207,131.34047385227302,1.3852151597531042,132725.68901202612,DSA,5.04857016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-184664.76560442068,3721049.6757297786,-182932.2696814838,3720577.0054715797,126.44424254365386,1.795817166634372,128240.05971028823,DSA,5.04857016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-179602.42980006672,3721078.9212278067,-179699.6859578441,3721423.1571616502,121.561831173358,0.3577109704422699,121919.54214380028,DSA,5.04857016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-174540.115207936,3721108.806285062,-174969.57630369556,3717617.6986887273,116.69495775715728,3.5174236426617282,120212.38139981902,DSA,5.1978898
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-169477.81861667952,3721139.3298965,-169307.39922251352,3719336.272894008,111.8456449457768,1.811092853539697,113656.7377993165,DSA,5.1978898
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-164415.54641901457,3721170.492378983,-165253.0894458312,3721093.833894252,107.0162841622768,0.8410439019756675,107857.32806425248,DSA,5.1978898
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-159353.28569849848,3721202.295838316,-159595.85230572164,3722819.4010929535,102.20968898313068,1.6351966131068476,103844.88559623752,DSA,4.89005995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-154291.0621820132,3721234.7376579223,-154091.59625361,3717163.923861771,97.42925108643928,4.0756976850019875,101504.94877144127,DSA,4.87969017
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-149228.85334434832,3721267.8186299866,-145169.6708106171,3721605.3486407134,92.67899191932761,4.073191543530675,96752.18346285829,DSA,4.56030989
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-144166.66555653687,3721301.540153744,-144367.11827933099,3721589.9920814196,87.96380541852598,0.3512631615402165,88315.0685800662,DSA,4.56030989
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-139104.49560211523,3721335.901215002,-137160.80780788374,3720532.4493843713,83.28964197150952,2.1032016274214476,85392.84359893098,DSA,4.56030989
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-134042.34989250504,3721370.900975076,-133950.13371460864,3720474.9322587647,78.66381751754103,0.9007018175146986,79564.51933505572,DSA,4.41216993
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-128980.22516729237,3721406.540625838,-129102.56900360655,3722237.5407894184,74.09537964224609,0.839957907370685,74935.33754961677,DSA,4.78750992
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-123918.1182052458,3721442.819148511,-125105.3923490645,3721246.974737333,69.59562335483697,1.2033182978622399,70798.94165269921,DSA,4.78868008
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-118856.02574731634,3721479.7377448436,-118684.63065689383,3721143.532935121,65.17876965114816,0.3773724302350068,65556.14208138316,DSA,4.78868008
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-113793.96381549182,3721517.2968034437,-113869.00306672575,3721069.527344326,60.862881368868685,0.4540136316723094,61316.89500054099,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-108731.91957111722,3721555.494035437,-108237.50488334606,3721910.2492097984,56.671012106739305,0.6085204328699314,57279.53253960924,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-103669.88973966776,3721594.3317458904,-102619.84029513951,3721831.964502215,52.632797342115616,1.076602602092557,53709.39994420817,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-98607.8807264079,3721633.8090468817,-98631.25377777003,3719932.1588555016,48.78640871244455,1.701810704324711,50488.219416769265,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-93545.87965862855,3721673.9258993203,-93791.96859458134,3721717.3735135878,45.180850852662,0.249894897074576,45430.745749736576,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-88483.91219866872,3721714.68163752,-89746.39280184738,3724438.1402621386,41.87838813073635,3.001846790462789,44880.23492119914,DSA,5.29460001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-83421.95581645299,3721756.078315994,-83358.86567608923,3721595.2282145983,38.95615897107819,0.17278055715289303,39128.93952823109,DSA,5.14527988
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-78360.01692524656,3721798.113913618,-77740.97403177425,3721535.4169055233,36.50558816496072,0.6724758895458584,37178.064054506576,DSA,4.99712992
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-73298.09226961761,3721840.789618672,-72916.70561271759,3722410.675713324,34.62695432203268,0.6857302260650449,35312.68454809773,DSA,5.13957977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-68236.1882473229,3721884.1044955375,-67291.20971209834,3723281.7957429346,33.41685296533832,1.687164857115521,35104.01782245385,DSA,5.13957977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-63174.30161344482,3721928.0586152067,-62476.95345068951,3723240.4995936225,32.949018126862356,1.48620179717398,34435.21992403633,DSA,4.99026012
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-58112.42911453155,3721972.6531614796,-61674.57483612501,3723233.914798959,33.25478780609413,3.7788441433914843,37033.631949485614,DSA,4.99026012
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-53050.57713794412,3722017.888282782,-50465.83249756869,3719457.6853040084,34.31348196634187,3.638068738832494,37951.55070517436,DSA,4.60922003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-47988.74245480667,3722063.7618299066,-48854.31146067849,3720370.4461681414,36.05883656700337,1.901717022667973,37960.55358967134,DSA,4.23387003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-42926.921811440814,3722110.2749821786,-43219.69473744962,3723105.9560603313,38.39732694855777,1.037832739700933,39435.159688258704,DSA,4.0845499
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-37865.11195712178,3722157.428923874,-37607.52535972557,3722152.74616235,41.22814695331337,0.25762915870228886,41485.77611201566,DSA,4.0845499
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-32803.319288346465,3722205.2215623995,-32792.556515189586,3722130.342729783,44.45734117531466,0.07564837645328507,44532.98955176794,DSA,4.0845499
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-27741.54054939022,3722253.655180472,-27977.574300411525,3722111.0038381796,48.00458316414802,0.2757921990901593,48280.375363238185,DSA,4.0845499
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-22679.782133465927,3722302.727663186,-25563.83821384805,3723948.868026422,51.80457197380474,3.320776651668054,55125.3486254728,DSA,3.93523002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-17618.031160527582,3722352.4401535513,-17547.217923984375,3721156.370156394,55.80570760926889,1.198164409657503,57003.8720189264,DSA,3.93523002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-12556.303644404381,3722402.7927653966,-13532.567718331844,3722071.3744843253,59.96772761669639,1.030984781201807,60998.7123978982,DSA,3.93523002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-7494.577080250302,3722453.7855277983,-9523.5403823703,3719295.416254154,64.25939379336732,3.753929747617925,68013.32354098525,DSA,3.93523002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-2432.877111478476,3722505.417433962,3319.5934703302187,3722983.2139751217,68.65637649688436,5.77227921442808,74428.65571131244,DSA,3.93523002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,2628.818768517553,3722557.689637183,3319.5934703302187,3722983.2139751217,73.13970041793534,0.8113203133426364,73951.02073127798,DSA,3.93523002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,7690.504177061939,3722610.601102178,4121.9990066369755,3722983.608665055,75.02782805728519,3.5879470165142133,78615.7750737994,DSA,3.93523002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,12752.163101694823,3722664.1529723294,12938.973427966519,3728532.1346651404,69.97051946287705,5.870954542931404,75841.47400580846,DSA,3.93523002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,17813.818049548678,3722718.3442194266,16173.849008947363,3715613.0929286038,64.91389988281882,7.292056936137486,72205.95681895631,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,22875.462639403428,3722773.174892269,26589.30055599547,3723029.217258542,59.858151027856856,3.72265359173309,63580.804619589944,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,27937.09048620266,3722828.6461266805,27391.70108150658,3723032.0803228663,54.80351922141154,0.5820954173780266,55385.614638789564,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,32998.71446499384,3722884.758013831,33008.49519162306,3723054.505017754,49.75032912555362,0.170028550409301,49920.35767596292,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,38060.318574907025,3722941.5083146202,37029.51674954655,3721226.635493172,44.69908692233033,2.000835124868809,46699.92204719914,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,43121.91568282696,3722998.8993393765,38639.414058514034,3720311.3913302757,39.65051917987193,5.226425175102862,44876.944354974796,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,48183.4994130041,3723056.929982995,52310.57537267083,3716699.9924157555,34.60580300199832,7.579143171272166,42184.94617327049,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,53245.07301381966,3723115.6002951716,55448.37876904086,3726878.329754636,29.56690358319129,4.360354255804594,33927.25783899589,DSA,4.48126984
sink,Sichuan Basin,82617.29938855508,3726502.945168229,58306.639725075336,3723174.911438368,58677.8277055137,3724133.282681842,24.537399654010486,1.0277431377245745,25565.14279173506,DSA,4.33195019
sink,Sichuan Basin,82617.29938855508,3726502.945168229,63368.19317357862,3723234.8622837234,59480.11084827981,3724139.549585602,19.52456032322988,3.991947304572162,23516.507627802042,DSA,4.70729017
sink,Sichuan Basin,82617.29938855508,3726502.945168229,68429.73661783761,3723295.451768703,68338.5301874304,3720521.3272081236,14.545616222114868,2.7756234778075215,17321.23969992239,DSA,4.70729017
sink,Sichuan Basin,82617.29938855508,3726502.945168229,73491.27328698817,3723356.6821591123,71540.46065711248,3721474.2460129387,9.653150953394206,2.71094739183621,12364.098345230417,DSA,4.70729017
sink,Sichuan Basin,82617.29938855508,3726502.945168229,78552.79681038643,3723418.5523023424,78744.2956075931,3723392.3556159562,5.102319135360983,0.1932823212536937,5295.601456614678,DSA,4.70729017
sink,Sichuan Basin,82617.29938855508,3726502.945168229,83614.31042435966,3723481.063346971,83538.05685243799,3725290.2197398227,3.182106338129769,1.8107626738552765,4992.869011985045,DSA,4.70729017
sink,Sichuan Basin,82617.29938855508,3726502.945168229,88675.81740117779,3723544.213123235,89153.15881834424,3725354.3345626285,6.742383541697073,1.8720027921706919,8614.386333867766,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,93737.31134972804,3723608.0026703277,96396.0313825274,3723596.717157791,11.490663953087475,2.658743984591571,14149.407937679045,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,98798.80513217463,3723672.43325813,97198.37123019957,3723606.9850881933,16.427200790274725,1.6017715622207842,18028.972352495508,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,103860.28275403264,3723737.503575129,106800.28760665737,3725582.9817801197,21.422231664110136,3.471227209295406,24893.458873405543,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,108921.75710784357,3723803.2126792353,107602.41669934336,3725594.3533488014,26.44263699818842,2.22459974190308,28667.2367400915,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,113983.23141089523,3723869.5628371527,114047.24217535031,3723842.271751598,31.476283041866406,0.06958578387056932,31545.868825736976,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,119044.689671472,3723936.5526943165,118116.43612822195,3720211.212734145,36.51768247238732,3.83924634002638,40356.9288124137,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,124106.13513838609,3724004.1822732473,124416.45431003459,3727698.7528130654,41.56401457850038,3.707580000753153,45271.59457925353,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,129167.5806689454,3724072.452873544,130109.13851650825,3723178.170256139,46.613688762829966,1.2985655855982063,47912.25434842817,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,134229.0295486454,3724141.3623316255,133302.39673337384,3724157.1284173275,51.665731037237,0.9267669306769937,52592.497967914,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,139290.45610532223,3724210.91238766,138918.3263425146,3724258.195419218,56.71948612699565,0.3751216408587897,57094.60776785443,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,144351.8828824912,3724281.1011975547,144534.17927091187,3724363.432427464,61.77455293079659,0.20002600993272512,61974.57894072932,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,149413.30345990066,3724351.93083375,148545.45423105586,3724441.1547540384,66.83062937430972,0.8724237456409399,67703.05311995067,DSA,4.55797005
sink,Sichuan Basin,82617.29938855508,3726502.945168229,154474.72108392138,3724423.4013291816,154944.49456606174,3725492.9225102887,71.88750625306332,1.168144974461158,73055.65122752447,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,159536.13904755414,3724495.5105065485,161341.85752533842,3726550.0698173707,76.94503030350772,2.735293984693071,79680.32428820079,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,164597.54129951875,3724568.2602049205,162143.8837256307,3726567.2269718633,82.00306744072063,3.1648544398186425,85167.92188053927,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,169658.94073805766,3724641.649541852,172633.2537683487,3724029.1914740726,87.06154001753131,3.0367158060883988,90098.25582361971,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,174720.3405860622,3724715.6796583817,173435.54731164203,3724047.546397128,92.1203805671274,1.4481352881511649,93568.51585527857,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,179781.73451578568,3724790.3481489946,184712.52170667806,3722467.470650964,97.17952686725786,5.450543293353939,102630.07016061181,DSA,4.01192999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,184843.12569679727,3724865.658360383,184712.52170667806,3722467.470650964,102.2389371643409,2.40174138737785,104640.67855171875,DSA,4.24483013
sink,Sichuan Basin,82617.29938855508,3726502.945168229,189904.50780234893,3724941.60786475,189457.87409922868,3725355.4413401866,107.29856878542263,0.6088840695524943,107907.45285497513,DSA,3.9718101
sink,Sichuan Basin,82617.29938855508,3726502.945168229,194965.89370734943,3725018.1969249365,189480.9969524968,3724432.516551512,112.35840477131644,5.5160777651523265,117874.48253646877,DSA,3.9718101
sink,Sichuan Basin,82617.29938855508,3726502.945168229,200027.27700455138,3725095.4264327586,202242.681144696,3727533.5526377168,117.41841402769606,3.294309471721457,120712.72349941751,DSA,3.9718101
sink,Sichuan Basin,82617.29938855508,3726502.945168229,205088.65134408796,3725173.2950442373,203044.60279023627,3727555.048412223,122.47856963268406,3.138611730751981,125617.18136343603,DSA,3.9718101
sink,Sichuan Basin,82617.29938855508,3726502.945168229,210150.0295389688,3725251.805251965,211166.75477759005,3724083.333288593,127.53886705905896,1.548888937282117,129087.75599634107,DSA,4.12112999
sink,Sichuan Basin,82617.29938855508,3726502.945168229,215211.40527006457,3725330.9546015467,215151.91241913193,3725119.2713973485,132.5992853540521,0.21988446568990302,132819.16981974203,DSA,4.12112999
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,220272.77215993474,3725410.742832724,219911.2572025238,3727103.353078314,134.0903244140398,1.730786673136934,135821.11108717672,DSA,4.12112999
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,225334.14301676792,3725491.172452848,223975.73201898226,3725375.468166749,135.57466881384124,1.3633297182731294,136937.99853211438,DSA,3.97299004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,230395.51149237348,3725572.242091206,227986.45903820373,3725495.324850727,137.23039070222924,2.4102800643958817,139640.67076662515,DSA,3.97299004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,235456.88086726106,3725653.950656063,235176.9024998743,3726639.195528928,139.05136932494023,1.0242535553816028,140075.62288032184,DSA,3.97299004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,240518.24469374894,3725736.3000765177,241622.44435964458,3725918.748876768,141.03120395853156,1.1191713304391102,142150.37528897065,DSA,3.59764004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,245579.60628761337,3725819.288144088,242424.5370767291,3725944.4219367816,143.16330410762814,3.1575497132339594,146320.85382086207,DSA,3.59764004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,250640.97844875793,3725902.9174035843,254548.7583406735,3723571.447799449,145.4409823743301,4.550438901761818,149991.42127609192,DSA,3.59764004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,255702.34520779224,3725987.1861321093,255351.1000656057,3723598.49205668,147.85750427222206,2.414380362722683,150271.88463494473,DSA,3.59764004
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,260763.70977250044,3726072.0954386103,261705.85787552965,3725663.40378567,150.4061807961626,1.0269722076202734,151433.15300378288,DSA,3.74696994
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,265825.0754254105,3726157.6442224565,262507.9775657926,3725691.2072299086,153.08041289424187,3.3497315830225642,156430.14447726443,DSA,3.51407003
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,270886.4357874782,3726243.832150429,268760.76635599224,3730529.6838934477,155.87373583430127,4.784035503117696,160657.77133741896,DSA,3.51407003
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,275947.80368875334,3726330.660678186,277646.0103855612,3729003.415277945,158.77987350369142,3.166626459754198,161946.49996344562,DSA,3.51407003
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,281009.17274788313,3726418.1294694426,281757.9439224015,3726384.0150062456,161.79274454149038,0.749547909335271,162542.29245082565,DSA,3.51407003
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,286070.546250068,3726506.237424119,284966.0975321659,3726504.247478506,164.90650120031134,1.1044505105975488,166010.9517109089,DSA,3.93640995
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,291131.9177311573,3726594.986397886,289672.1572768133,3729454.7598015238,168.11553668567655,3.210794995669982,171326.33168134652,DSA,3.93640995
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,296193.3001431492,3726684.3745511416,296121.9439879016,3728780.828052488,171.41450775326857,2.0976675104028777,173512.17526367144,DSA,3.93640995
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,301254.6774388947,3726774.4022459346,301881.70715963136,3725312.67108214,174.79831396867013,1.5905421295569435,176388.85609822706,DSA,3.93640995
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,306316.0528168788,3726865.0705774417,306619.76312684244,3727351.4202357265,178.2621278340813,0.5733898695407639,178835.51770362206,DSA,3.66338992
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,311377.43923304137,3726956.3777210345,311317.35310225555,3730315.3989317417,181.80138477982055,3.35955857771435,185160.94335753488,DSA,3.66338992
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,316438.8205921965,3727048.3251024964,320369.51575316145,3725149.174290973,185.41175601420093,4.365448230519136,189777.20424472008,DSA,3.43737006
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,321500.20975886745,3727140.9131146306,321171.689747696,3725183.2005906366,189.0891781876213,1.9850853191596576,191074.26350678096,DSA,3.43737006
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,326561.60039783025,3727234.1402426464,325261.84804012784,3723509.5108522456,192.82981105557178,3.9448980071974824,196774.70906276925,DSA,3.43737006
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,331623.00532667333,3727328.0080090864,331518.7159103032,3727478.1792206126,196.63005872250875,0.18283236895608415,196812.89109146484,DSA,3.43737006
sink,"Yunnan Guizhou Hubei Fold Bel,Sichuan Basin",185319.01684365465,3595956.310344871,336684.39896509075,3727422.5140390387,336453.3383685302,3724923.3953243005,200.48651231074055,2.5097775498313553,202996.28986057188,DSA,3.43737006
sink,Jianghan Basin,744849.0779824945,3773510.353760488,640386.2925157903,3734263.3587652445,640992.3738665119,3734433.8465889855,111.59211514985869,0.6296036068324246,112221.7187566911,DSA,22.90979958
sink,Jianghan Basin,744849.0779824945,3773510.353760488,660635.0654420182,3734801.234448847,658536.5477351364,3736870.5547512183,92.68438825417337,2.9471788340552334,95631.5670882286,DSA,4.94131994
sink,Jianghan Basin,744849.0779824945,3773510.353760488,665697.308841645,3734937.2994612,666231.5348023253,3731981.0476155165,88.05045755759676,3.004134210079753,91054.59176767651,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,670759.579493379,3735074.00494601,672560.9643938155,3733469.431907881,83.46620092322908,2.41239345758763,85878.59438081672,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,675821.871181618,3735211.347770772,675601.4286490293,3735595.8932129536,78.94028843709195,0.4432494864935023,79383.53792358545,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,680884.1869119289,3735349.330065789,684329.3172857848,3737309.4120930606,74.48336068610675,3.96369081116278,78447.05149726954,DSA,0.89842302
sink,Jianghan Basin,744849.0779824945,3773510.353760488,685946.52027126,3735487.950884343,686098.2528036454,3735614.6528611197,70.10859023972152,0.19767688864207977,70306.2671283636,DSA,1.79684997
sink,Jianghan Basin,744849.0779824945,3773510.353760488,691008.874459678,3735627.21013832,690820.3302989019,3736972.8764436794,65.8323635157975,1.358810768997109,67191.1742847946,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,696071.2622894924,3735767.108630418,695163.5184240657,3733660.233766368,61.67518023264329,2.2941056248534903,63969.28585749678,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,701133.667734691,3735907.6445164243,701402.5439968911,3736092.855158216,57.66282021916161,0.32649261279175834,57989.312831953364,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,706196.0937883302,3736048.819911007,704606.5402165187,3736391.1448570653,53.82768530663497,1.6259972098231612,55453.68251645813,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,711258.5438531062,3736190.632517781,712161.9677732728,3733387.6529426924,50.21041303087376,2.944973561493146,53155.38659236691,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,716321.0209183965,3736333.0844607237,716707.6974712918,3736602.04155332,46.86149157292817,0.4710166390020031,47332.50821193017,DSA,5.39054012
sink,Jianghan Basin,744849.0779824945,3773510.353760488,721383.5185665258,3736476.1747424006,719198.1454270218,3735910.698616846,43.84247819464691,2.2573477816760623,46099.82597632297,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,726446.0496031927,3736619.9041937636,726141.6947992912,3739359.806605184,41.225922946180496,2.7567548078791946,43982.67775405969,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,731508.5978920931,3736764.2719864678,731835.3284050026,3738981.489670633,39.09274785411442,2.24116199482335,41333.90984893777,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,736571.1667326709,3736909.2769131903,736908.6746652722,3736690.013809237,37.525493215169625,0.40247722087592036,37927.97043604554,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,741633.7688211096,3737054.920922647,741894.9175774214,3735321.307328871,36.596950643429224,1.7531727711349547,38350.12341456418,DSA,0.449211
sink,Jianghan Basin,744849.0779824945,3773510.353760488,746696.3977371186,3737201.20298942,745627.8134013441,3738474.536415848,36.356113928636105,1.6623027695103079,38018.416698146415,DSA,0.449211
